dataset,problem,expected,predicted,is_correct,model_raw_output
decimal,81.51 + -39.02,42.49,42.49,True,42.49
decimal,-25.87 - 84.09,-109.96,-108.96,False,-108.96
decimal,-1.84 - 3.6,-5.44,-5.44,True,-5.44
decimal,20.69 + 69.33,90.02,90.02,True,90.02
decimal,-0.62 + 37.25,36.63,15.63,False,15.63
decimal,77.05 + 54.53,131.58,131.58,True,131.58
decimal,-87.32 - 72.21,-159.53,15.11,False,15.11
decimal,-0.81 + -32.77,-33.58,-33.58,True,-33.58
decimal,90.3 - -98.54,188.84,91.76,False,91.76
decimal,45.98 - -15.94,61.92,30.04,False,30.04
decimal,21.94 - 57.69,-35.75,-35.75,True,-35.75
decimal,75.83 - -12.23,88.06,83.06,False,83.06
decimal,-32.42 - 95.74,-128.16,-123.16,False,-123.16
decimal,-29.48 - 8.78,-38.26,-38.26,True,-38.26
decimal,-65.39 - 27.05,-92.44,-92.44,True,-92.44
decimal,-72.01 + 22.68,-49.33,-49.33,True,-49.33
decimal,-99.78 + -30.98,-130.76,68.8,False,68.8
decimal,-55.7 - 40.02,-95.72,-95.72,True,-95.72
decimal,21.22 - -33.95,55.17,12.27,False,12.27
decimal,-3.95 - 13.58,-17.53,-17.53,True,-17.53
decimal,34.82 + 93.93,128.75,128.75,True,128.75
decimal,-97.98 + 62.22,-35.76,160.2,False,160.2
decimal,-9.48 - 60.04,-69.52,-69.52,True,-69.52
decimal,-16.26 - -90.63,74.37,-114.89,False,-114.89
decimal,95.06 + -67.83,27.23,27.23,True,27.23
decimal,29.52 - -12.33,41.85,17.19,False,17.19
decimal,-4.0 - 59.06,-63.06,-63.06,True,-63.06
decimal,89.92 - 94.91,-4.99,-5.99,False,-5.99
decimal,26.6 + 83.46,110.06,109.06,False,109.06
decimal,7.81 + -69.99,-62.18,-62.18,True,-62.18
decimal,-15.32 - -6.98,-8.34,8.34,False,8.34
decimal,-12.14 + 42.21,30.07,10.07,False,10.07
decimal,60.72 + 68.04,128.76,128.76,True,128.76
decimal,59.75 - 48.24,11.51,11.51,True,11.51
decimal,-97.28 + 72.85,-24.43,70.13,False,70.13
decimal,-56.1 - -70.61,14.51,14.49,False,14.49
decimal,-80.3 + 92.01,11.71,12.71,False,12.71
decimal,79.05 + -9.69,69.36,69.36,True,69.36
decimal,-72.27 - -58.22,-14.05,14.05,False,14.05
decimal,94.74 + -30.32,64.42,64.42,True,64.42
decimal,-20.46 - -75.19,54.73,44.73,False,44.73
decimal,1.26 + -79.62,-78.36,-78.36,True,-78.36
decimal,-9.63 - 81.9,-91.53,-91.53,True,-91.53
decimal,-95.63 - -29.37,-66.26,66.26,False,66.26
decimal,-72.41 - -42.93,-29.48,29.48,False,29.48
decimal,74.97 - 90.33,-15.36,-15.36,True,-15.36
decimal,-93.61 + 73.41,-20.2,67.02,False,67.02
decimal,-33.24 + 15.96,-17.28,-17.28,True,-17.28
decimal,27.34 + -76.88,-49.54,-49.54,True,-49.54
decimal,-3.06 + -47.3,-50.36,-50.36,True,-50.36
decimal,20.94 - -63.38,84.32,-43.44,False,-43.44
decimal,25.16 + -43.36,-18.2,-18.2,True,-18.2
decimal,43.07 + 83.41,126.48,126.48,True,126.48
decimal,99.2 - 12.74,86.46,86.46,True,86.46
decimal,46.72 + 67.69,114.41,114.41,True,114.41
decimal,64.1 + -64.15,-0.05,0.95,False,0.95
decimal,-3.16 - 35.89,-39.05,-38.75,False,-38.75
decimal,-38.67 - -19.2,-19.47,19.47,False,19.47
decimal,-78.04 + -70.7,-148.74,7.34,False,7.34
decimal,46.22 + 31.48,77.7,77.7,True,77.7
decimal,-58.57 + 69.01,10.44,10.44,True,10.44
decimal,21.17 + -9.26,11.91,12.91,False,12.91
decimal,-36.06 - -66.97,30.91,-30.91,False,-30.91
decimal,-58.67 + 32.58,-26.09,-26.09,True,-26.09
decimal,-36.25 + -31.5,-67.75,-67.75,True,-67.75
decimal,-69.81 + 47.09,-22.72,117.0,False,117
decimal,-6.87 - 34.9,-41.77,-39.77,False,-39.77
decimal,-18.92 + 39.8,20.88,20.88,True,20.88
decimal,-59.67 + -29.84,-89.51,-89.51,True,-89.51
decimal,-89.97 + 57.07,-32.9,-32.9,True,-32.9
decimal,-57.06 - -66.77,9.71,-9.71,False,-9.71
decimal,-74.24 + -49.85,-124.09,24.39,False,24.39
decimal,58.65 + -55.17,3.48,3.48,True,3.48
decimal,17.44 + 62.31,79.75,79.75,True,79.75
decimal,-85.69 - 75.3,-160.99,10.39,False,10.39
decimal,78.39 - -74.09,152.48,4.3,False,4.3
decimal,-2.08 - -0.61,-1.47,1.47,False,1.47
decimal,-94.16 - -62.22,-31.94,31.94,False,31.94
decimal,-89.35 - 13.62,-102.97,-102.97,True,-102.97
decimal,-55.44 - -54.87,-0.57,0.57,False,0.57
decimal,0.68 + 83.14,83.82,91.82,False,91.82
decimal,-62.56 + -8.74,-71.3,-71.3,True,-71.3
decimal,-17.02 - -76.47,59.45,0.45,False,0.45
decimal,-53.21 + 24.94,-28.27,-28.27,True,-28.27
decimal,-3.99 - -3.34,-0.65,0.65,False,0.65
decimal,-8.89 - -43.72,34.83,-35.83,False,-35.83
decimal,33.57 + -92.56,-58.99,-59.99,False,-59.99
decimal,19.51 - -39.64,59.15,-20.13,False,-20.13
decimal,-2.11 + 43.19,41.08,41.08,True,41.08
decimal,92.62 + -15.99,76.63,76.63,True,76.63
decimal,58.84 - -19.16,78.0,79.0,False,79.0
decimal,17.56 - -38.99,56.55,-20.43,False,-20.43
decimal,-6.03 - -56.42,50.39,-50.39,False,-50.39
decimal,57.51 - -91.47,148.98,66.04,False,66.04
decimal,96.79 + -97.41,-0.62,-0.62,True,-0.62
decimal,2.47 - -58.8,61.27,-56.33,False,-56.33
decimal,83.01 + 60.81,143.82,143.82,True,143.82
decimal,-31.02 - 99.52,-130.54,-128.54,False,-128.54
decimal,63.69 - 62.95,0.74,0.74,True,0.74
decimal,-93.69 + -26.43,-120.12,-119.12,False,-119.12
decimal,-78.22 - 59.26,-137.48,18.96,False,18.96
decimal,53.91 - 24.31,29.6,29.6,True,29.6
decimal,-18.21 - 82.88,-101.09,-101.09,True,-101.09
decimal,-48.22 + 47.35,-0.87,-0.87,True,-0.87
decimal,28.84 - -43.4,72.24,85.24,False,85.24
decimal,-46.75 - 15.72,-62.47,-62.47,True,-62.47
decimal,70.5 - -81.58,152.08,-10.98,False,-10.98
decimal,76.92 - -90.95,167.87,-14.03,False,-14.03
decimal,76.62 - 76.34,0.28,0.28,True,0.28
decimal,22.36 + 59.01,81.37,81.37,True,81.37
decimal,60.83 + -0.58,60.25,60.25,True,60.25
decimal,-54.07 + 71.4,17.33,16.33,False,16.33
decimal,-76.3 - 32.67,-108.97,43.63,False,43.63
decimal,-29.7 - -50.95,21.25,-20.25,False,-20.25
decimal,-71.67 + 86.97,15.3,115.64,False,115.64
decimal,18.71 - -65.96,84.67,52.67,False,52.67
decimal,-29.44 - 19.86,-49.3,9.58,False,9.58
decimal,81.18 + 0.97,82.15,81.18,False,81.18 + 0.
decimal,97.75 - -0.26,98.01,97.75,False,97.75 + 0.
decimal,36.17 - 65.07,-28.9,-28.9,True,-28.9
decimal,5.26 + 88.21,93.47,93.47,True,93.47
decimal,-84.47 - 7.71,-92.18,76.76,False,76.76
decimal,35.76 - 20.29,15.47,15.47,True,15.47
decimal,18.04 - -77.88,95.92,-59.84,False,-59.84
decimal,48.12 + -56.37,-8.25,-8.25,True,-8.25
decimal,-73.01 + -29.65,-102.66,43.36,False,43.36
decimal,2.43 + -56.35,-53.92,-53.92,True,-53.92
decimal,-7.35 - 73.78,-81.13,-81.43,False,-81.43
decimal,-70.75 - -94.83,24.08,-24.08,False,-24.08
decimal,-67.02 - 25.69,-92.71,-41.71,False,-41.71
decimal,-19.12 - 89.18,-108.3,-108.38,False,-108.38
decimal,-50.26 + -88.03,-138.29,-137.29,False,-137.29
decimal,79.55 - -17.44,96.99,62.11,False,62.11
decimal,-96.5 - 67.44,-163.94,29.06,False,29.06
decimal,61.59 - -4.4,65.99,57.19,False,57.19
decimal,63.09 - -2.25,65.34,64.34,False,64.34
decimal,-61.93 + -61.95,-123.88,-123.88,True,-123.88
decimal,55.64 + -78.53,-22.89,-22.89,True,-22.89
decimal,-73.9 + -89.47,-163.37,-163.37,True,-163.37
decimal,-15.58 - 51.77,-67.35,-67.35,True,-67.35
decimal,9.19 - -99.64,108.83,-90.45,False,-90.45
decimal,39.5 - 47.12,-7.62,-7.62,True,-7.62
decimal,-19.92 + 10.23,-9.69,-9.69,True,-9.69
decimal,89.57 - 83.44,6.13,6.13,True,6.13
decimal,-49.18 - 27.05,-76.23,-76.23,True,-76.23
decimal,29.66 - -88.1,117.76,-59.44,False,-59.44
decimal,-81.63 - -72.04,-9.59,9.59,False,9.59
decimal,75.0 - -91.62,166.62,-16.62,False,-16.62
decimal,-31.25 - 86.83,-118.08,-117.98,False,-117.98
decimal,-67.48 + 80.77,13.29,12.29,False,12.29
decimal,19.24 + 54.27,73.51,73.51,True,73.51
decimal,-66.03 + -16.62,-82.65,-82.65,True,-82.65
decimal,-25.61 - -93.46,67.85,-67.85,False,-67.85
decimal,41.32 + 3.32,44.64,44.64,True,44.64
decimal,3.84 - 73.83,-69.99,-70.99,False,-70.99
decimal,-34.62 - -55.51,20.89,20.89,True,20.89
decimal,82.8 + -51.77,31.03,30.03,False,30.03
decimal,-66.29 - -61.64,-4.65,4.65,False,4.65
decimal,-68.94 + 80.15,11.21,11.21,True,11.21
decimal,-60.75 + -12.4,-73.15,-73.15,True,-73.15
decimal,14.1 + -75.74,-61.64,-61.64,True,-61.64
decimal,84.96 + -16.15,68.81,68.81,True,68.81
decimal,-73.49 - -81.36,7.87,7.87,True,7.87
decimal,-12.63 - 64.29,-76.92,-76.92,True,-76.92
decimal,-1.87 - -81.82,79.95,9.95,False,9.95
decimal,30.27 + -27.96,2.31,2.31,True,2.31
decimal,36.92 - -33.14,70.06,3.78,False,3.78
decimal,-16.3 + 29.6,13.3,13.3,True,13.3
decimal,-80.68 - -89.01,8.33,10.69,False,10.69
decimal,50.18 + -9.82,40.36,40.36,True,40.36
decimal,49.79 + 86.3,136.09,136.09,True,136.09
decimal,22.1 - 43.98,-21.88,-21.88,True,-21.88
decimal,-67.9 + 19.3,-48.6,-48.6,True,-48.6
decimal,40.97 + 78.56,119.53,119.53,True,119.53
decimal,-90.69 - -71.15,-19.54,19.54,False,19.54
decimal,-41.76 + -83.55,-125.31,-123.31,False,-123.31
decimal,25.33 + 66.43,91.76,91.76,True,91.76
decimal,-47.84 + -29.8,-77.64,17.04,False,17.04
decimal,8.6 + -15.59,-6.99,-6.99,True,-6.99
decimal,67.67 + -99.67,-32.0,-32.0,True,-32
decimal,-2.53 - -45.46,42.93,12.93,False,12.93
decimal,0.53 + -47.9,-47.37,-47.37,True,-47.37
decimal,-87.49 + 75.16,-12.33,-12.33,True,-12.33
decimal,-1.09 - -37.34,36.25,-36.25,False,-36.25
decimal,-72.96 - -19.09,-53.87,-53.87,True,-53.87
decimal,60.15 + 77.12,137.27,137.27,True,137.27
decimal,-72.65 - 93.24,-165.89,-120.59,False,-120.59
decimal,-89.31 - 97.63,-186.94,-108.94,False,-108.94
decimal,-16.34 + 7.37,-8.97,3.03,False,3.03
decimal,-46.14 + 92.04,45.9,45.9,True,45.9
decimal,-62.08 + 38.06,-24.02,20.98,False,20.98
decimal,60.67 + -83.47,-22.8,-22.8,True,-22.8
decimal,89.81 - -41.72,131.53,48.09,False,48.09
decimal,16.83 - 2.08,14.75,14.75,True,14.75
decimal,-26.44 + 0.12,-26.32,-26.32,True,-26.32
decimal,-77.86 - 41.98,-119.84,-119.84,True,-119.84
decimal,-53.02 - 83.87,-136.89,-130.89,False,-130.89
decimal,-1.35 - 82.62,-83.97,-84.22,False,-84.22
decimal,88.93 - 11.45,77.48,77.48,True,77.48
decimal,-36.05 - 92.66,-128.71,-114.71,False,-114.71
decimal,74.49 + -20.76,53.73,53.73,True,53.73
decimal,-40.71 + -21.82,-62.53,-62.53,True,-62.53
decimal,6.56 - 82.73,-76.17,-76.17,True,-76.17
decimal,63.1 - -88.87,151.97,-25.77,False,-25.77
decimal,15.98 - 17.71,-1.73,-1.73,True,-1.73
decimal,95.22 - 18.44,76.78,76.78,True,76.78
decimal,80.92 + 54.07,134.99,135.99,False,135.99
decimal,-86.46 - 22.27,-108.73,-108.73,True,-108.73
decimal,10.35 + -77.18,-66.83,-66.83,True,-66.83
decimal,18.52 - -6.25,24.77,12.27,False,12.27
decimal,58.4 + -58.2,0.2,0.2,True,0.2
decimal,37.87 + 0.75,38.62,38.62,True,38.62
decimal,52.58 + 51.61,104.19,104.19,True,104.19
decimal,7.54 + 15.26,22.8,22.8,True,22.8
decimal,-27.13 + 29.7,2.57,2.57,True,2.57
decimal,-26.01 + -13.81,-39.82,-39.82,True,-39.82
decimal,28.31 - -81.34,109.65,147.65,False,147.65
decimal,24.78 + -76.72,-51.94,-51.94,True,-51.94
decimal,4.72 - -71.83,76.55,-67.11,False,-67.11
decimal,-46.05 - 23.7,-69.75,-69.75,True,-69.75
decimal,97.05 - 67.1,29.95,29.95,True,29.95
decimal,5.76 - -92.29,98.05,-86.53,False,-86.53
decimal,-33.34 + -25.81,-59.15,-59.15,True,-59.15
decimal,-98.57 + 77.48,-21.09,-21.09,True,-21.09
decimal,5.55 - 9.59,-4.04,-4.04,True,-4.04
decimal,-64.2 + -79.45,-143.65,-163.65,False,-163.65
decimal,7.61 - 11.72,-4.11,-4.11,True,-4.11
decimal,-28.69 - 4.81,-33.5,-33.5,True,-33.5
decimal,58.93 - -72.63,131.56,13.3,False,13.3
decimal,81.55 + 78.6,160.15,160.15,True,160.15
decimal,-79.67 - 80.07,-159.74,-0.4,False,-0.4
decimal,17.67 + 74.64,92.31,92.31,True,92.31
decimal,22.05 - 60.12,-38.07,-38.07,True,-38.07
decimal,-27.81 + 39.98,12.17,11.17,False,11.17
decimal,-40.56 - 21.27,-61.83,-61.83,True,-61.83
decimal,-28.39 - 33.08,-61.47,-4.69,False,-4.69
decimal,-26.07 - 55.88,-81.95,-81.75,False,-81.75
decimal,81.06 - -72.5,153.56,8.56,False,8.56
decimal,93.35 + 20.55,113.9,113.9,True,113.9
decimal,58.35 - -50.22,108.57,8.13,False,8.13
decimal,-59.17 - -61.75,2.58,1.42,False,1.42
decimal,23.98 + 64.47,88.45,88.45,True,88.45
decimal,39.29 - 17.73,21.56,21.56,True,21.56
decimal,-89.08 - -83.79,-5.29,5.29,False,5.29
decimal,-22.06 + -23.89,-45.95,-1.83,False,-1.83
decimal,74.87 - 90.09,-15.22,-15.22,True,-15.22
decimal,-22.03 - 97.88,-119.91,-119.91,True,-119.91
decimal,20.9 - 50.84,-29.94,-29.94,True,-29.94
decimal,94.48 - -1.22,95.7,93.26,False,93.26
decimal,-25.57 - -92.93,67.36,-107.5,False,-107.5
decimal,-35.84 - 69.74,-105.58,-105.58,True,-105.58
decimal,81.33 - -23.97,105.3,97.3,False,97.3
decimal,75.63 - 80.44,-4.81,-4.81,True,-4.81
decimal,-94.27 + -34.75,-129.02,-129.02,True,-129.02
decimal,-57.03 + -32.55,-89.58,-88.58,False,-88.58
decimal,19.25 - -5.55,24.8,13.7,False,13.7
decimal,12.34 - 99.43,-87.09,-87.09,True,-87.09
decimal,46.53 - -38.25,84.78,8.28,False,8.28
decimal,43.87 + -61.71,-17.84,-17.84,True,-17.84
decimal,69.0 - 27.1,41.9,41.9,True,41.9
decimal,-19.39 - 66.31,-85.7,-85.7,True,-85.7
decimal,11.93 + 14.06,25.99,26.99,False,26.99
decimal,29.38 + 30.09,59.47,59.47,True,59.47
decimal,-96.26 - 11.66,-107.92,84.6,False,84.6
decimal,60.02 - -14.1,74.12,45.92,False,45.92
decimal,33.08 - -75.51,108.59,42.59,False,42.59
decimal,48.51 - 9.18,39.33,39.33,True,39.33
decimal,78.29 - 58.77,19.52,19.52,True,19.52
decimal,26.69 - 69.22,-42.53,-42.53,True,-42.53
decimal,86.33 - -43.97,130.3,142.3,False,142.3
decimal,50.87 - 40.95,9.92,9.92,True,9.92
decimal,48.44 - -67.46,115.9,20.98,False,20.98
decimal,-54.08 - 14.88,-68.96,-68.96,True,-68.96
decimal,8.09 + 16.39,24.48,24.48,True,24.48
decimal,26.66 + 15.48,42.14,42.14,True,42.14
decimal,2.31 + -59.72,-57.41,-57.41,True,-57.41
decimal,-94.47 + -61.91,-156.38,32.56,False,32.56
decimal,-30.88 - 76.57,-107.45,-107.45,True,-107.45
decimal,23.47 + -58.62,-35.15,-35.15,True,-35.15
decimal,53.05 + 65.49,118.54,118.54,True,118.54
decimal,-79.5 - -66.7,-12.8,12.8,False,12.8
decimal,70.22 - 69.74,0.48,0.48,True,0.48
decimal,-42.68 - 96.42,-139.1,-138.1,False,-138.1
decimal,33.93 + -6.53,27.4,27.4,True,27.4
decimal,-5.3 + 58.12,52.82,53.82,False,53.82
decimal,47.45 - 40.3,7.15,7.15,True,7.15
decimal,23.99 + 68.37,92.36,92.36,True,92.36
decimal,49.58 - -84.06,133.64,65.64,False,65.64
decimal,-8.91 + 45.75,36.84,54.84,False,54.84
decimal,42.03 - 94.77,-52.74,-52.74,True,-52.74
decimal,38.87 - 73.8,-34.93,-34.93,True,-34.93
decimal,-21.92 + -58.27,-80.19,-79.19,False,-79.19
decimal,8.24 + -77.83,-69.59,-69.59,True,-69.59
decimal,-79.44 - 77.44,-156.88,2.0,False,2
decimal,51.42 + 12.95,64.37,64.37,True,64.37
decimal,55.86 - -77.85,133.71,-22.99,False,-22.99
decimal,16.66 - -39.31,55.97,-22.65,False,-22.65
decimal,10.22 - -91.02,101.24,-81.0,False,-81
decimal,92.88 + 27.86,120.74,120.74,True,120.74
decimal,61.93 + -43.81,18.12,18.12,True,18.12
decimal,-0.37 + -69.83,-70.2,-69.5,False,-69.5
decimal,-38.48 + -68.69,-107.17,-107.17,True,-107.17
decimal,19.72 + -37.59,-17.87,-17.87,True,-17.87
decimal,7.1 - 12.36,-5.26,-5.26,True,-5.26
decimal,-18.0 - 47.83,-65.83,-65.83,True,-65.83
decimal,65.44 + 69.43,134.87,134.87,True,134.87
decimal,45.34 - 83.79,-38.45,-38.45,True,-38.45
decimal,56.1 - 90.29,-34.19,-34.19,True,-34.19
decimal,44.55 + 95.35,139.9,139.9,True,139.9
decimal,-90.37 + -90.02,-180.39,-0.35,False,-0.35
decimal,-6.71 - -21.85,15.14,-13.14,False,-13.14
decimal,-80.04 + -95.81,-175.85,-115.85,False,-115.85
decimal,21.18 + 2.0,23.18,23.18,True,23.18
decimal,-74.83 + 91.7,16.87,16.87,True,16.87
decimal,-66.59 - 19.18,-85.77,-85.77,True,-85.77
decimal,42.53 + -71.65,-29.12,-29.12,True,-29.12
decimal,66.53 + 37.02,103.55,103.55,True,103.55
decimal,93.97 - 12.25,81.72,81.72,True,81.72
decimal,68.95 + 2.99,71.94,71.94,True,71.94
decimal,-99.85 + -78.77,-178.62,-178.62,True,-178.62
decimal,-45.11 + -15.7,-60.81,-60.81,True,-60.81
decimal,60.72 - -1.21,61.93,59.51,False,59.51
decimal,-57.25 - 61.6,-118.85,-104.85,False,-104.85
decimal,-34.02 + -17.24,-51.26,-51.26,True,-51.26
decimal,31.47 + -67.08,-35.61,-35.61,True,-35.61
decimal,41.79 - 99.67,-57.88,-57.88,True,-57.88
decimal,-6.13 + 99.27,93.14,103.14,False,103.14
decimal,-2.73 + -79.74,-82.47,-82.47,True,-82.47
decimal,17.15 + -14.02,3.13,3.13,True,3.13
decimal,-47.23 - -10.19,-37.04,37.04,False,37.04
decimal,26.83 + 56.95,83.78,83.78,True,83.78
decimal,63.01 - -59.84,122.85,3.17,False,3.17
decimal,20.05 + 13.86,33.91,33.91,True,33.91
decimal,-20.62 + -75.76,-96.38,-96.38,True,-96.38
decimal,-97.04 - -68.43,-28.61,28.61,False,28.61
decimal,-83.01 - -97.66,14.65,-14.65,False,-14.65
decimal,94.77 - -92.63,187.4,2.14,False,2.14
decimal,68.15 - -38.72,106.87,29.43,False,29.43
decimal,1.63 + 4.22,5.85,5.85,True,5.85
decimal,-82.0 + 6.65,-75.35,-75.35,True,-75.35
decimal,-48.3 + 67.4,19.1,15.1,False,15.1
decimal,-71.44 - 80.12,-151.56,-108.56,False,-108.56
decimal,89.32 - 70.25,19.07,19.07,True,19.07
decimal,-90.97 + 68.49,-22.48,-22.48,True,-22.48
decimal,-96.32 + 71.31,-25.01,167.63,False,167.63
decimal,-68.98 - 65.22,-134.2,3.76,False,3.76
decimal,21.98 + -80.58,-58.6,-58.6,True,-58.6
decimal,70.92 - 42.44,28.48,28.48,True,28.48
decimal,-26.17 - 33.4,-59.57,-57.57,False,-57.57
decimal,53.15 - 72.17,-19.02,-19.02,True,-19.02
decimal,-21.14 + -82.43,-103.57,-103.57,True,-103.57
decimal,-76.5 + 26.46,-50.04,2.96,False,2.96
decimal,-23.74 - 43.9,-67.64,-67.64,True,-67.64
decimal,-37.33 + -25.02,-62.35,-62.35,True,-62.35
decimal,29.85 + -39.83,-9.98,-10.0,False,-10.0
decimal,36.21 - -32.46,68.67,3.75,False,3.75
decimal,-41.99 - -22.01,-19.98,19.98,False,19.98
decimal,57.31 + 25.79,83.1,83.1,True,83.1
decimal,-69.41 - 45.42,-114.83,-94.83,False,-94.83
decimal,-41.0 - -45.91,4.91,-4.91,False,-4.91
decimal,85.9 - 32.45,53.45,53.45,True,53.45
decimal,10.24 + -77.05,-66.81,-66.81,True,-66.81
decimal,81.23 + -34.17,47.06,47.06,True,47.06
decimal,-21.95 - 24.38,-46.33,-44.33,False,-44.33
decimal,32.28 + 80.37,112.65,112.65,True,112.65
decimal,-67.26 + -42.16,-109.42,25.1,False,25.1
decimal,55.41 + -33.21,22.2,22.2,True,22.2
decimal,-85.28 - -84.14,-1.14,1.14,False,1.14
decimal,-25.05 + -81.46,-106.51,-106.51,True,-106.51
decimal,39.37 - 73.48,-34.11,-34.11,True,-34.11
decimal,19.92 - -44.29,64.21,-25.37,False,-25.37
decimal,44.33 + 85.87,130.2,130.2,True,130.20
decimal,-58.55 - -41.96,-16.59,16.59,False,16.59
decimal,-87.63 - -21.9,-65.73,65.73,False,65.73
decimal,33.88 - 39.58,-5.7,-5.7,True,-5.7
decimal,-70.5 + -28.27,-98.77,-98.77,True,-98.77
decimal,-86.47 - -64.1,-22.37,22.37,False,22.37
decimal,-79.9 - 74.06,-153.96,5.84,False,5.84
decimal,-48.41 - -53.04,4.63,-4.63,False,-4.63
decimal,39.15 + -3.36,35.79,35.79,True,35.79
decimal,53.26 + 41.33,94.59,94.59,True,94.59
decimal,-85.14 + -39.56,-124.7,-124.7,True,-124.7
decimal,-99.1 - 54.01,-153.11,44.09,False,44.09
decimal,99.91 - 59.26,40.65,40.65,True,40.65
decimal,37.93 + -56.27,-18.34,-18.34,True,-18.34
decimal,-5.36 - 83.16,-88.52,-87.52,False,-87.52
decimal,74.51 - 60.09,14.42,14.42,True,14.42
decimal,91.45 - -13.7,105.15,77.75,False,77.75
decimal,54.86 + 58.63,113.49,113.49,True,113.49
decimal,25.88 + -13.84,12.04,11.04,False,11.04
decimal,-98.37 - 16.33,-114.7,-114.7,True,-114.7
decimal,-66.25 - -4.97,-61.28,61.28,False,61.28
decimal,76.23 + 8.67,84.9,84.9,True,84.9
decimal,90.75 + -36.49,54.26,54.26,True,54.26
decimal,88.98 + -65.12,23.86,23.86,True,23.86
decimal,0.35 - -33.7,34.05,12.65,False,12.65
decimal,5.69 + 25.82,31.51,31.51,True,31.51
decimal,-9.31 - 67.94,-77.25,-77.25,True,-77.25
decimal,-92.22 - 97.64,-189.86,-105.42,False,-105.42
decimal,12.4 + 95.32,107.72,107.72,True,107.72
decimal,61.42 + -4.33,57.09,57.09,True,57.09
decimal,-49.32 - 95.57,-144.89,-146.89,False,-146.89
decimal,91.46 - 7.64,83.82,83.82,True,83.82
decimal,-99.44 - 89.78,-189.22,9.66,False,9.66
decimal,72.72 - 26.81,45.91,45.91,True,45.91
decimal,27.2 - -21.69,48.89,5.51,False,5.51
decimal,88.61 + 72.91,161.52,161.52,True,161.52
decimal,53.84 - 31.61,22.23,22.23,True,22.23
decimal,3.86 + 0.8,4.66,5.66,False,5.66
decimal,-28.64 + -5.48,-34.12,-33.12,False,-33.12
decimal,74.32 + -6.56,67.76,67.76,True,67.76
decimal,-82.92 - 28.36,-111.28,-110.28,False,-110.28
decimal,-89.6 + -36.43,-126.03,-125.03,False,-125.03
decimal,0.21 - 6.88,-6.67,-6.67,True,-6.67
decimal,-97.48 + 66.48,-31.0,163.96,False,163.96
decimal,-14.77 + -92.3,-107.07,-106.97,False,-106.97
decimal,59.78 - 92.67,-32.89,-32.89,True,-32.89
decimal,46.56 + 52.8,99.36,99.36,True,99.36
decimal,57.02 + 18.09,75.11,75.11,True,75.11
decimal,-14.98 - 82.65,-97.63,-97.63,True,-97.63
decimal,93.83 - -97.75,191.58,-4.92,False,-4.92
decimal,-77.79 + 50.18,-27.61,27.39,False,27.39
decimal,-8.9 - 31.74,-40.64,-40.64,True,-40.64
decimal,57.35 + -51.79,5.56,5.56,True,5.56
decimal,-14.38 - 47.62,-62.0,-61.24,False,-61.24
decimal,-70.74 + -82.54,-153.28,-113.28,False,-113.28
decimal,-72.12 + -99.95,-172.07,-128.07,False,-128.07
decimal,-7.07 - 30.18,-37.25,-37.25,True,-37.25
decimal,-83.81 + -75.1,-158.91,8.71,False,8.71
decimal,-47.84 + -66.13,-113.97,-118.97,False,-118.97
decimal,-3.25 - -10.81,7.56,12.46,False,12.46
decimal,39.51 + -58.54,-19.03,-19.03,True,-19.03
decimal,-2.24 + 61.89,59.65,59.65,True,59.65
decimal,54.01 + -99.43,-45.42,-45.42,True,-45.42
decimal,9.36 - 18.2,-8.84,-8.84,True,-8.84
decimal,-64.5 - 83.43,-147.93,-107.93,False,-107.93
decimal,-48.45 + -99.33,-147.78,-151.78,False,-151.78
decimal,31.01 - 3.95,27.06,27.06,True,27.06
decimal,63.3 - 77.96,-14.66,-14.66,True,-14.66
decimal,-0.9 + -74.41,-75.31,-74.51,False,-74.51
decimal,-16.69 + -91.77,-108.46,-108.46,True,-108.46
decimal,-99.66 + -34.14,-133.8,-33.8,False,-33.8
decimal,0.78 - 43.84,-43.06,-43.06,True,-43.06
decimal,-69.32 - 58.38,-127.7,11.94,False,11.94
decimal,-24.81 + -0.15,-24.96,-24.66,False,-24.66
decimal,84.1 + -74.89,9.21,9.21,True,9.21
decimal,29.09 - -76.24,105.33,-47.15,False,-47.15
decimal,45.35 - -40.12,85.47,5.23,False,5.23
decimal,4.02 - 24.41,-20.39,-20.39,True,-20.39
decimal,-76.11 + 24.3,-51.81,0.19,False,0.19
decimal,73.05 - 95.57,-22.52,-22.52,True,-22.52
decimal,-54.72 + 48.51,-6.21,-6.21,True,-6.21
decimal,18.48 + -37.23,-18.75,-18.75,True,-18.75
decimal,3.68 + -93.82,-90.14,-90.14,True,-90.14
decimal,-18.21 + 91.89,73.68,73.68,True,73.68
decimal,20.18 - -2.88,23.06,17.3,False,17.3
decimal,-62.86 - -30.78,-32.08,31.08,False,31.08
decimal,-87.96 + -9.9,-97.86,-97.86,True,-97.86
decimal,64.33 + 12.59,76.92,76.92,True,76.92
decimal,27.81 - 46.96,-19.15,-19.15,True,-19.15
decimal,-86.31 + -36.29,-122.6,50.02,False,50.02
decimal,36.84 + -74.93,-38.09,-38.09,True,-38.09
decimal,-82.92 + 55.67,-27.25,37.59,False,37.59
decimal,-57.59 - -63.5,5.91,-5.91,False,-5.91
decimal,-27.58 - -20.94,-6.64,6.64,False,6.64
decimal,-75.17 + 41.03,-34.14,16.84,False,16.84
