dataset,problem,expected,predicted,is_correct,model_raw_output
decimal,35.57 + 36.72,72.29,72.29,True,72.29
decimal,-80.27 - -80.95,0.68,0.68,True,0.68
decimal,17.05 - 70.33,-53.28,-53.28,True,-53.28
decimal,43.49 - -51.25,94.74,-8.76,False,-8.76
decimal,91.43 + -8.53,82.9,82.9,True,82.9
decimal,-47.86 + -42.16,-90.02,-89.02,False,-89.02
decimal,31.4 - -59.56,90.96,-28.16,False,-28.16
decimal,-18.65 + -67.26,-85.91,-85.91,True,-85.91
decimal,2.11 + 37.9,40.01,40.01,True,40.01
decimal,-24.65 + 63.57,38.92,39.92,False,39.92
decimal,72.65 + 3.18,75.83,75.83,True,75.83
decimal,9.92 + 97.65,107.57,107.57,True,107.57
decimal,16.87 + 86.39,103.26,103.26,True,103.26
decimal,68.33 + 20.68,89.01,89.01,True,89.01
decimal,67.76 + 7.63,75.39,75.39,True,75.39
decimal,58.76 - 13.16,45.6,45.6,True,45.6
decimal,-98.43 + -35.08,-133.51,-133.51,True,-133.51
decimal,-89.77 - -29.99,-59.78,59.78,False,59.78
decimal,70.22 + -53.93,16.29,16.29,True,16.29
decimal,21.43 + -35.95,-14.52,-14.52,True,-14.52
decimal,-52.51 - -20.31,-32.2,32.2,False,32.2
decimal,-95.2 - 78.91,-174.11,16.29,False,16.29
decimal,-23.86 + -52.3,-76.16,-74.16,False,-74.16
decimal,89.45 - 37.95,51.5,51.5,True,51.5
decimal,-93.92 - -78.66,-15.26,15.26,False,15.26
decimal,58.34 + 28.0,86.34,86.34,True,86.34
decimal,-66.31 - 78.03,-144.34,-111.34,False,-111.34
decimal,-83.82 + 30.18,-53.64,113.99,False,113.99
decimal,66.05 - -61.49,127.54,4.56,False,4.56
decimal,-66.26 - 37.77,-104.03,28.49,False,28.49
decimal,19.98 - 20.59,-0.61,-0.61,True,-0.61
decimal,-37.17 + 26.96,-10.21,3.79,False,3.79
decimal,-32.41 + 50.93,18.52,23.52,False,23.52
decimal,31.84 - 92.2,-60.36,-60.36,True,-60.36
decimal,92.93 + -22.78,70.15,70.15,True,70.15
decimal,47.52 - 54.39,-6.87,-6.87,True,-6.87
decimal,18.18 - -99.43,117.61,18.18,False,18.18 + 99.
decimal,-65.0 + -99.75,-164.75,-124.75,False,-124.75
decimal,98.5 + -4.59,93.91,93.91,True,93.91
decimal,-32.4 + -94.88,-127.28,-123.28,False,-123.28
decimal,8.28 - 72.72,-64.44,-64.44,True,-64.44
decimal,-44.42 - 29.35,-73.77,15.07,False,15.07
decimal,87.06 + -12.11,74.95,74.95,True,74.95
decimal,-53.29 - -41.09,-12.2,12.2,False,12.2
decimal,-37.12 + -32.88,-70.0,4.24,False,4.24
decimal,-14.49 - 57.66,-72.15,-71.15,False,-71.15
decimal,33.31 - -90.81,124.12,142.12,False,142.12
decimal,49.3 - -96.72,146.02,-47.42,False,-47.42
decimal,31.95 + -20.55,11.4,11.4,True,11.4
decimal,27.13 + -54.75,-27.62,-27.62,True,-27.62
decimal,-98.19 + -99.39,-197.58,-197.58,True,-197.58
decimal,-55.46 + 48.25,-7.21,7.79,False,7.79
decimal,-93.37 - -60.1,-33.27,33.27,False,33.27
decimal,19.77 - 87.61,-67.84,-67.84,True,-67.84
decimal,60.2 + 10.62,70.82,70.82,True,70.82
decimal,-74.26 - 14.98,-89.24,-89.24,True,-89.24
decimal,14.93 - 35.55,-20.62,-20.62,True,-20.62
decimal,81.11 - 48.34,32.77,32.77,True,32.77
decimal,7.89 - 68.81,-60.92,-60.92,True,-60.92
decimal,-60.66 + 84.04,23.38,24.38,False,24.38
decimal,-30.6 + 71.21,40.61,40.61,True,40.61
decimal,56.44 - 57.1,-0.66,-0.66,True,-0.66
decimal,5.63 - 75.73,-70.1,-70.1,True,-70.1
decimal,-90.67 + 2.18,-88.49,-88.49,True,-88.49
decimal,-49.21 + -86.74,-135.95,-135.95,True,-135.95
decimal,43.09 - 10.04,33.05,33.05,True,33.05
decimal,-88.15 - -99.66,11.51,-10.51,False,-10.51
decimal,-60.06 - 61.28,-121.34,0.22,False,0.22
decimal,78.96 + 81.05,160.01,160.01,True,160.01
decimal,92.17 - 90.46,1.71,1.71,True,1.71
decimal,-15.08 - -22.7,7.62,7.32,False,7.32
decimal,63.83 - 8.48,55.35,55.35,True,55.35
decimal,75.42 + -55.87,19.55,19.55,True,19.55
decimal,86.04 + -98.83,-12.79,-12.79,True,-12.79
decimal,55.22 - 31.18,24.04,24.04,True,24.04
decimal,-65.9 + -20.09,-85.99,-85.99,True,-85.99
decimal,-11.57 - 23.06,-34.63,-33.63,False,-33.63
decimal,-48.23 + -67.21,-115.44,-119.44,False,-119.44
decimal,-78.77 - 3.82,-82.59,-82.59,True,-82.59
decimal,-7.66 + -71.52,-79.18,-79.18,True,-79.18
decimal,-98.52 - -53.61,-44.91,44.91,False,44.91
decimal,-92.9 + -76.31,-169.21,16.59,False,16.59
decimal,-77.44 + 41.74,-35.7,17.18,False,17.18
decimal,-2.94 - 42.36,-45.3,-44.3,False,-44.3
decimal,-45.63 + -40.94,-86.57,-86.57,True,-86.57
decimal,-89.75 - -96.87,7.12,-7.12,False,-7.12
decimal,-31.96 - 36.15,-68.11,-66.11,False,-66.11
decimal,-5.46 + -55.42,-60.88,-60.88,True,-60.88
decimal,-12.28 + -3.03,-15.31,-15.31,True,-15.31
decimal,-21.09 - 22.91,-44.0,-44.0,True,-44
decimal,75.48 + 22.1,97.58,97.58,True,97.58
decimal,-59.5 - 95.22,-154.72,-155.72,False,-155.72
decimal,64.29 + 35.76,100.05,100.05,True,100.05
decimal,-74.1 - -65.48,-8.62,8.62,False,8.62
decimal,-19.6 + 25.32,5.72,5.72,True,5.72
decimal,31.7 + -69.84,-38.14,-38.14,True,-38.14
decimal,58.39 - 23.7,34.69,34.69,True,34.69
decimal,-30.68 + -54.42,-85.1,-84.1,False,-84.1
decimal,42.13 - 91.22,-49.09,-49.09,True,-49.09
decimal,-59.0 + 22.42,-36.58,-36.58,True,-36.58
decimal,13.8 + 75.22,89.02,88.02,False,88.02
decimal,47.87 + 22.66,70.53,70.53,True,70.53
decimal,-57.43 - -80.46,23.03,-22.97,False,-22.97
decimal,-40.39 - -20.45,-19.94,19.94,False,19.94
decimal,26.33 + -68.48,-42.15,-42.15,True,-42.15
decimal,25.71 + 98.5,124.21,124.21,True,124.21
decimal,-38.63 + 70.61,31.98,31.98,True,31.98
decimal,36.36 + -11.84,24.52,24.52,True,24.52
decimal,28.47 - 16.66,11.81,11.81,True,11.81
decimal,-77.87 - 54.0,-131.87,23.87,False,23.87
decimal,13.59 + 13.08,26.67,26.67,True,26.67
decimal,8.57 - -37.88,46.45,-29.31,False,-29.31
decimal,68.03 - 49.31,18.72,18.72,True,18.72
decimal,50.48 + -66.57,-16.09,-16.09,True,-16.09
decimal,-38.76 + 77.22,38.46,38.98,False,38.98
decimal,-29.43 - 69.19,-98.62,-39.76,False,-39.76
decimal,3.71 + -33.85,-30.14,-30.14,True,-30.14
decimal,-72.3 + -81.18,-153.48,-109.48,False,-109.48
decimal,-3.25 + -42.77,-46.02,-45.02,False,-45.02
decimal,-68.84 - 10.51,-79.35,-79.35,True,-79.35
decimal,-65.31 - -44.18,-21.13,21.13,False,21.13
decimal,-22.28 + -32.08,-54.36,-54.36,True,-54.36
decimal,-67.61 + -86.69,-154.3,-114.3,False,-114.3
decimal,-62.11 + 72.67,10.56,10.56,True,10.56
decimal,-0.97 + -66.55,-67.52,-67.52,True,-67.52
decimal,-89.36 + -18.62,-107.98,-107.98,True,-107.98
decimal,-76.54 - 15.53,-92.07,-91.07,False,-91.07
decimal,51.18 + -63.54,-12.36,-12.36,True,-12.36
decimal,-84.38 - 77.8,-162.18,6.58,False,6.58
decimal,2.24 + -25.92,-23.68,-23.68,True,-23.68
decimal,-77.37 + -82.65,-160.02,-105.02,False,-105.02
decimal,81.02 + -50.58,30.44,30.44,True,30.44
decimal,47.5 + -55.15,-7.65,-7.65,True,-7.65
decimal,73.78 - -25.49,99.27,98.27,False,98.27
decimal,-30.28 - 58.6,-88.88,-88.88,True,-88.88
decimal,-18.93 - 15.26,-34.19,-3.67,False,-3.67
decimal,-32.94 - -83.14,50.2,-51.2,False,-51.2
decimal,2.63 + -12.87,-10.24,-10.24,True,-10.24
decimal,31.07 + -3.09,27.98,28.98,False,28.98
decimal,-61.06 + -30.71,-91.77,-91.77,True,-91.77
decimal,-89.24 + 14.42,-74.82,3.18,False,3.18
decimal,29.88 - -33.72,63.6,-4.84,False,-4.84
decimal,64.99 - 68.04,-3.05,-3.05,True,-3.05
decimal,-25.88 - 45.27,-71.15,-70.15,False,-70.15
decimal,-85.07 + 37.73,-47.34,1.12,False,1.12
decimal,11.4 + -42.74,-31.34,-31.34,True,-31.34
decimal,46.34 - 48.17,-1.83,-1.83,True,-1.83
decimal,71.47 + 85.57,157.04,157.04,True,157.04
decimal,16.1 + 95.85,111.95,111.95,True,111.95
decimal,22.33 - 73.98,-51.65,-51.65,True,-51.65
decimal,81.37 - 38.92,42.45,42.45,True,42.45
decimal,-90.61 + 52.19,-38.42,-38.42,True,-38.42
decimal,37.21 - -15.1,52.31,22.11,False,22.11
decimal,-63.58 - -98.59,35.01,-135.17,False,-135.17
decimal,27.84 - -29.94,57.78,-1.1,False,-1.1
decimal,30.27 + -99.4,-69.13,-69.13,True,-69.13
decimal,-4.82 - 97.45,-102.27,-101.97,False,-101.97
decimal,-95.16 + 63.34,-31.82,-31.82,True,-31.82
decimal,30.85 + -67.37,-36.52,-36.52,True,-36.52
decimal,15.21 - 33.6,-18.39,-18.39,True,-18.39
decimal,87.83 - 2.41,85.42,85.42,True,85.42
decimal,9.57 + 78.43,88.0,88.0,True,88
decimal,89.14 + 3.11,92.25,92.25,True,92.25
decimal,-81.59 + 89.01,7.42,7.42,True,7.42
decimal,71.95 + 25.08,97.03,96.03,False,96.03
decimal,-88.96 - -76.71,-12.25,12.25,False,12.25
decimal,-45.74 + -20.08,-65.82,-65.82,True,-65.82
decimal,-31.08 - 69.21,-100.29,-38.13,False,-38.13
decimal,63.64 + 57.38,121.02,121.02,True,121.02
decimal,-9.46 - -87.82,78.36,-78.36,False,-78.36
decimal,-25.32 - -64.77,39.45,-39.45,False,-39.45
decimal,93.95 - -18.35,112.3,116.3,False,116.3
decimal,-9.21 - -86.6,77.39,96.39,False,96.39
decimal,-64.78 + -29.18,-93.96,-93.96,True,-93.96
decimal,44.07 - -73.19,117.26,-28.12,False,-28.12
decimal,31.09 + -94.12,-63.03,-63.03,True,-63.03
decimal,-37.63 - 62.73,-100.36,-25.1,False,-25.1
decimal,-10.98 - -74.31,63.33,-84.29,False,-84.29
decimal,74.61 + 69.33,143.94,144.94,False,144.94
decimal,-50.09 + 39.92,-10.17,-10.17,True,-10.17
decimal,57.39 + -43.87,13.52,13.52,True,13.52
decimal,-59.3 + 23.74,-35.56,-35.56,True,-35.56
decimal,-26.36 - 38.69,-65.05,-12.33,False,-12.33
decimal,-29.65 + 50.5,20.85,20.85,True,20.85
decimal,91.59 + 21.9,113.49,113.49,True,113.49
decimal,28.08 + -7.02,21.06,21.06,True,21.06
decimal,-53.9 + 37.81,-16.09,11.01,False,11.01
decimal,58.68 - -59.88,118.56,18.8,False,18.8
decimal,41.49 - 94.79,-53.3,-53.3,True,-53.3
decimal,52.92 - -76.37,129.29,76.29,False,76.29
decimal,-85.72 - 46.78,-132.5,-132.5,True,-132.5
decimal,90.66 - 48.32,42.34,42.34,True,42.34
decimal,78.95 + -38.04,40.91,40.91,True,40.91
decimal,35.35 - 17.53,17.82,17.82,True,17.82
decimal,-50.34 - 53.86,-104.2,-103.2,False,-103.2
decimal,67.32 - 50.89,16.43,16.43,True,16.43
decimal,-97.21 - 42.8,-140.01,54.41,False,54.41
decimal,-51.5 + 60.27,8.77,9.77,False,9.77
decimal,69.56 - -3.74,73.3,65.82,False,65.82
decimal,-44.74 + -54.83,-99.57,-99.57,True,-99.57
decimal,56.74 - 32.68,24.06,23.06,False,23.06
decimal,5.55 - 72.78,-67.23,-67.23,True,-67.23
decimal,48.38 + 41.75,90.13,90.13,True,90.13
decimal,-4.12 + -4.0,-8.12,-0.12,False,-0.12
decimal,-35.91 + 28.42,-7.49,7.51,False,7.51
decimal,-68.96 + 93.92,24.96,22.96,False,22.96
decimal,38.81 - -44.64,83.45,-6.83,False,-6.83
decimal,-71.56 - -34.48,-37.08,37.08,False,37.08
decimal,-50.02 - 37.71,-87.73,-87.73,True,-87.73
decimal,94.16 + 33.13,127.29,127.29,True,127.29
decimal,-0.78 + -35.3,-36.08,-35.48,False,-35.48
decimal,-92.88 + -53.63,-146.51,-145.51,False,-145.51
decimal,67.29 + -27.84,39.45,-39.55,False,-39.55
decimal,-34.32 - -70.33,36.01,-36.05,False,-36.05
decimal,86.68 - -4.36,91.04,82.32,False,82.32
decimal,-88.45 - -87.55,-0.9,0.9,False,0.9
decimal,35.07 - 50.63,-15.56,-15.56,True,-15.56
decimal,73.54 + -73.22,0.32,0.32,True,0.32
decimal,-71.92 + -3.98,-75.9,-75.9,True,-75.9
decimal,-5.57 - 92.8,-98.37,-98.37,True,-98.37
decimal,0.48 - -28.26,28.74,28.74,True,28.74
decimal,61.65 - -45.45,107.1,16.2,False,16.2
decimal,66.35 - -75.93,142.28,-9.58,False,-9.58
decimal,-41.31 - -78.67,37.36,-18.36,False,-18.36
decimal,-71.32 - 37.11,-108.43,34.21,False,34.21
decimal,42.36 - -25.0,67.36,17.36,False,17.36
decimal,-96.01 - 50.39,-146.4,-145.4,False,-145.4
decimal,-70.02 + 84.67,14.65,14.65,True,14.65
decimal,-92.78 + 42.42,-50.36,35.2,False,35.2
decimal,93.29 - 12.73,80.56,80.56,True,80.56
decimal,-20.91 - 44.3,-65.21,-64.21,False,-64.21
decimal,-40.85 + -82.28,-123.13,-122.13,False,-122.13
decimal,-0.19 - -70.33,70.14,10.14,False,10.14
decimal,32.44 - 42.57,-10.13,-10.13,True,-10.13
decimal,3.48 + -40.09,-36.61,-36.61,True,-36.61
decimal,9.24 - 86.39,-77.15,-77.15,True,-77.15
decimal,-95.75 - 42.39,-138.14,-138.14,True,-138.14
decimal,96.21 + 10.81,107.02,107.02,True,107.02
decimal,94.32 - 87.29,7.03,7.03,True,7.03
decimal,-74.49 + 45.36,-29.13,19.89,False,19.89
decimal,9.92 + 81.76,91.68,91.68,True,91.68
decimal,79.07 + 97.99,177.06,177.06,True,177.06
decimal,-7.9 - -37.95,30.05,-30.05,False,-30.05
decimal,-71.44 + -97.33,-168.77,-168.77,True,-168.77
decimal,92.13 - -60.46,152.59,31.67,False,31.67
decimal,78.62 + 16.2,94.82,94.82,True,94.82
decimal,-24.5 - -12.59,-11.91,12.91,False,12.91
decimal,73.66 - -22.06,95.72,51.6,False,51.6
decimal,-37.41 + -64.96,-102.37,-87.37,False,-87.37
decimal,12.55 + 59.54,72.09,72.09,True,72.09
decimal,-9.85 - 61.07,-70.92,-70.92,True,-70.92
decimal,-78.94 - 63.53,-142.47,15.41,False,15.41
decimal,73.31 + -45.67,27.64,27.64,True,27.64
decimal,-38.68 - -72.95,34.27,-34.27,False,-34.27
decimal,44.93 - -54.99,99.92,-10.06,False,-10.06
decimal,-35.1 - 3.81,-38.91,-38.91,True,-38.91
decimal,72.75 + 48.55,121.3,121.3,True,121.3
decimal,93.2 - -43.8,137.0,49.4,False,49.4
decimal,-82.14 + -1.07,-83.21,-83.21,True,-83.21
decimal,36.69 + -10.32,26.37,26.37,True,26.37
decimal,-13.24 + -7.87,-21.11,-21.11,True,-21.11
decimal,-95.96 - -31.08,-64.88,64.88,False,64.88
decimal,-93.36 - -23.2,-70.16,70.16,False,70.16
decimal,5.99 + 99.31,105.3,105.3,True,105.3
decimal,73.24 - -55.08,128.32,18.16,False,18.16
decimal,50.06 + -17.52,32.54,32.54,True,32.54
decimal,55.76 + -9.61,46.15,46.15,True,46.15
decimal,14.46 + 55.28,69.74,69.74,True,69.74
decimal,50.27 + 75.41,125.68,125.68,True,125.68
decimal,7.17 + -36.08,-28.91,-28.91,True,-28.91
decimal,-3.59 - -10.15,6.56,6.46,False,6.46
decimal,-20.49 + -23.25,-43.74,-43.74,True,-43.74
decimal,-63.43 + 89.94,26.51,167.51,False,167.51
decimal,19.8 - -24.75,44.55,-5.95,False,-5.95
decimal,25.19 - -1.96,27.15,23.23,False,23.23
decimal,77.72 + -38.58,39.14,39.14,True,39.14
decimal,83.39 + -70.91,12.48,12.48,True,12.48
decimal,2.89 - -93.82,96.71,-91.93,False,-91.93
decimal,51.28 + 35.46,86.74,86.74,True,86.74
decimal,61.76 - -17.24,79.0,84.52,False,84.52
decimal,-5.77 + -21.39,-27.16,-26.16,False,-26.16
decimal,34.45 - -80.06,114.51,54.51,False,54.51
decimal,11.47 - -41.69,53.16,-30.22,False,-30.22
decimal,61.95 + -37.03,24.92,24.92,True,24.92
decimal,-54.35 + -34.52,-88.87,-88.87,True,-88.87
decimal,-92.92 - -38.37,-54.55,50.55,False,50.55
decimal,51.68 + 45.54,97.22,97.22,True,97.22
decimal,-36.88 - 26.66,-63.54,10.22,False,10.22
decimal,-2.29 - 85.13,-87.42,-87.42,True,-87.42
decimal,61.39 + -6.86,54.53,54.53,True,54.53
decimal,75.07 - 84.35,-9.28,-9.28,True,-9.28
decimal,-49.14 + -0.74,-49.88,-48.84,False,-48.84
decimal,-77.17 - 37.9,-115.07,-115.07,True,-115.07
decimal,91.71 + -33.71,58.0,57.0,False,57
decimal,-65.12 + 68.98,3.86,3.86,True,3.86
decimal,-91.79 - 7.34,-99.13,-99.13,True,-99.13
decimal,-35.62 - -73.84,38.22,-98.46,False,-98.46
decimal,-27.78 + -26.24,-54.02,1.54,False,1.54
decimal,10.48 - 8.35,2.13,2.13,True,2.13
decimal,-21.01 - -93.09,72.08,-112.1,False,-112.1
decimal,-79.4 + 27.78,-51.62,7.18,False,7.18
decimal,91.58 - 41.87,49.71,49.71,True,49.71
decimal,75.77 + -7.79,67.98,67.98,True,67.98
decimal,-2.07 + 76.74,74.67,74.67,True,74.67
decimal,48.62 - 3.23,45.39,45.39,True,45.39
decimal,91.93 - 85.36,6.57,6.57,True,6.57
decimal,-94.15 + 11.45,-82.7,5.3,False,5.3
decimal,-93.85 - 39.03,-132.88,-32.82,False,-32.82
decimal,-30.59 - 44.82,-75.41,-75.41,True,-75.41
decimal,-20.67 - 34.45,-55.12,-54.12,False,-54.12
decimal,97.72 + 33.97,131.69,131.69,True,131.69
decimal,-99.18 - 20.24,-119.42,-119.42,True,-119.42
decimal,-43.4 + -28.71,-72.11,-72.11,True,-72.11
decimal,-17.62 - -91.28,73.66,-113.9,False,-113.9
decimal,-82.01 + -22.97,-104.98,-104.98,True,-104.98
decimal,-71.72 - -78.97,7.25,-7.25,False,-7.25
decimal,8.01 + -49.28,-41.27,-41.27,True,-41.27
decimal,28.65 + 21.04,49.69,49.69,True,49.69
decimal,-5.04 + 60.07,55.03,54.03,False,54.03
decimal,-93.38 - 37.66,-131.04,-55.94,False,-55.94
decimal,55.66 - -3.06,58.72,52.6,False,52.6
decimal,9.59 - -46.28,55.87,-37.69,False,-37.69
decimal,85.29 + -1.63,83.66,83.66,True,83.66
decimal,8.7 + 25.46,34.16,34.16,True,34.16
decimal,75.61 + -56.07,19.54,19.54,True,19.54
decimal,11.85 - -81.98,93.83,-70.13,False,-70.13
decimal,-70.12 - -30.6,-39.52,39.52,False,39.52
decimal,4.67 - -1.06,5.73,3.61,False,3.61
decimal,-12.61 + 65.98,53.37,-12.61,False,-12.61 + 65.
decimal,-10.97 + -53.85,-64.82,-64.82,True,-64.82
decimal,-36.4 + -74.53,-110.93,-110.93,True,-110.93
decimal,42.14 + -81.92,-39.78,-39.78,True,-39.78
decimal,80.58 - -68.74,149.32,11.84,False,11.84
decimal,-32.9 + -73.39,-106.29,-106.29,True,-106.29
decimal,84.6 + -98.36,-13.76,-13.8,False,-13.8
decimal,47.4 - 37.07,10.33,10.33,True,10.33
decimal,19.93 + 95.96,115.89,115.89,True,115.89
decimal,-21.52 - 99.18,-120.7,-120.7,True,-120.7
decimal,48.25 + -22.64,25.61,25.61,True,25.61
decimal,-97.18 + -68.51,-165.69,28.67,False,28.67
decimal,-1.17 + 84.14,82.97,83.97,False,83.97
decimal,74.05 + 64.75,138.8,138.8,True,138.8
decimal,-65.24 + -91.18,-156.42,-116.42,False,-116.42
decimal,89.53 - -78.07,167.6,11.46,False,11.46
decimal,69.52 + 18.57,88.09,88.09,True,88.09
decimal,99.41 - -25.48,124.89,74.89,False,74.89
decimal,84.15 - -83.17,167.32,1.98,False,1.98
decimal,78.84 + 84.46,163.3,163.3,True,163.3
decimal,31.37 - -18.93,50.3,12.44,False,12.44
decimal,-14.28 - 63.93,-78.21,-77.21,False,-77.21
decimal,-11.55 + -36.73,-48.28,-48.28,True,-48.28
decimal,84.48 + 58.6,143.08,143.08,True,143.08
decimal,-99.44 - 14.07,-113.51,-113.51,True,-113.51
decimal,7.32 - 75.45,-68.13,-68.13,True,-68.13
decimal,-36.5 + 66.21,29.71,29.71,True,29.71
decimal,-52.39 - -18.24,-34.15,34.15,False,34.15
decimal,-44.44 - -92.37,47.93,-48.13,False,-48.13
decimal,-57.2 + -92.55,-149.75,-139.75,False,-139.75
decimal,-36.83 + 49.12,12.29,13.29,False,13.29
decimal,93.42 + -38.41,55.01,54.01,False,54.01
decimal,-96.24 + 13.13,-83.11,109.37,False,109.37
decimal,78.18 + 48.36,126.54,126.54,True,126.54
decimal,37.27 - -84.16,121.43,-47.89,False,-47.89
decimal,-18.33 - 66.4,-84.73,-84.73,True,-84.73
decimal,-71.48 - -93.0,21.52,-22.52,False,-22.52
decimal,-63.75 - -21.69,-42.06,-42.06,True,-42.06
decimal,-86.61 - 92.77,-179.38,-106.38,False,-106.38
decimal,-65.44 + -47.57,-113.01,17.87,False,17.87
decimal,61.27 - 72.27,-11.0,-11.0,True,-11
decimal,-2.99 + -98.37,-101.36,-101.36,True,-101.36
decimal,-40.15 - -12.58,-27.57,27.57,False,27.57
decimal,-83.87 + -26.8,-110.67,-110.67,True,-110.67
decimal,34.74 - 18.39,16.35,16.35,True,16.35
decimal,90.32 + 59.48,149.8,149.8,True,149.80
decimal,25.27 + -6.31,18.96,19.96,False,19.96
decimal,27.76 - -54.18,81.94,-26.42,False,-26.42
decimal,24.11 + -34.11,-10.0,-9.99,False,-9.99
decimal,22.87 - 31.92,-9.05,-9.05,True,-9.05
decimal,32.9 + 74.23,107.13,107.13,True,107.13
decimal,37.97 + 76.14,114.11,114.11,True,114.11
decimal,86.87 - 56.46,30.41,30.41,True,30.41
decimal,55.26 + 30.6,85.86,85.86,True,85.86
decimal,-28.02 - 75.61,-103.63,-103.63,True,-103.63
decimal,7.76 + -66.02,-58.26,-58.26,True,-58.26
decimal,-16.08 - -27.03,10.95,12.05,False,12.05
decimal,72.15 - -28.15,100.3,44.0,False,44
decimal,21.22 - 2.34,18.88,19.88,False,19.88
decimal,89.12 - 57.66,31.46,31.46,True,31.46
decimal,-28.83 + -46.38,-75.21,-74.21,False,-74.21
decimal,95.4 - -20.73,116.13,114.13,False,114.13
decimal,-6.34 - -97.81,91.47,-91.47,False,-91.47
decimal,-79.26 + -88.54,-167.8,-109.8,False,-109.8
decimal,-58.5 + 49.3,-9.2,7.8,False,7.8
decimal,63.26 + -15.38,47.88,47.88,True,47.88
decimal,-20.1 - 10.66,-30.76,9.44,False,9.44
decimal,-11.68 - 74.48,-86.16,-84.16,False,-84.16
decimal,77.63 - 20.07,57.56,57.56,True,57.56
decimal,57.51 + 66.5,124.01,124.01,True,124.01
decimal,34.4 - 99.3,-64.9,-64.9,True,-64.9
decimal,-64.92 + -83.6,-148.52,-108.52,False,-108.52
decimal,84.19 - -38.42,122.61,45.77,False,45.77
decimal,54.65 - 71.13,-16.48,-16.48,True,-16.48
decimal,-69.06 + -78.7,-147.76,-109.76,False,-109.76
decimal,-49.03 + -94.01,-143.04,-143.04,True,-143.04
decimal,-50.89 + 79.3,28.41,28.41,True,28.41
decimal,-16.26 - -75.05,58.79,-59.79,False,-59.79
decimal,52.48 - 83.36,-30.88,-30.88,True,-30.88
decimal,55.96 + 94.93,150.89,150.89,True,150.89
decimal,-47.38 - 19.65,-67.03,-67.03,True,-67.03
decimal,-23.28 + 22.81,-0.47,0.53,False,0.53
decimal,83.19 - -13.01,96.2,70.18,False,70.18
decimal,72.67 + 64.22,136.89,136.89,True,136.89
decimal,-9.82 - -28.48,18.66,22.66,False,22.66
decimal,-41.31 - -86.53,45.22,-45.22,False,-45.22
decimal,17.03 + 57.18,74.21,74.21,True,74.21
decimal,99.63 - 83.62,16.01,15.01,False,15.01
decimal,33.94 - -40.43,74.37,-6.49,False,-6.49
decimal,80.18 - -89.99,170.17,-8.81,False,-8.81
decimal,-16.79 + -58.96,-75.75,-77.75,False,-77.75
decimal,54.95 + -6.24,48.71,48.71,True,48.71
decimal,-32.55 - 9.31,-41.86,-41.86,True,-41.86
decimal,-94.54 - -49.24,-45.3,45.3,False,45.3
decimal,-86.13 - -61.82,-24.31,24.31,False,24.31
decimal,-4.75 - 91.86,-96.61,-96.61,True,-96.61
decimal,31.05 - 2.3,28.75,28.75,True,28.75
decimal,-19.09 + -83.48,-102.57,-102.57,True,-102.57
decimal,87.91 + -91.48,-3.57,-3.57,True,-3.57
decimal,-70.33 + 11.78,-58.55,-58.55,True,-58.55
decimal,-38.51 - 59.6,-98.11,-117.11,False,-117.11
decimal,-3.62 + 74.67,71.05,78.05,False,78.05
decimal,62.26 - -88.08,150.34,-25.82,False,-25.82
decimal,97.97 - 47.35,50.62,50.62,True,50.62
decimal,62.39 - 42.1,20.29,20.29,True,20.29
decimal,-11.77 + -29.78,-41.55,-40.55,False,-40.55
decimal,75.76 + -44.1,31.66,31.66,True,31.66
decimal,26.35 - 97.85,-71.5,-71.5,True,-71.5
decimal,79.89 - 76.25,3.64,3.64,True,3.64
decimal,-46.88 + 96.8,49.92,50.92,False,50.92
decimal,78.72 + 24.62,103.34,103.34,True,103.34
decimal,-29.45 + 23.08,-6.37,-6.37,True,-6.37
decimal,-24.17 - 50.04,-74.21,-74.21,True,-74.21
decimal,-66.16 - 39.01,-105.17,27.15,False,27.15
decimal,63.99 - -88.69,152.68,176.68,False,176.68
decimal,-99.88 + 3.43,-96.45,-96.45,True,-96.45
decimal,81.34 - -6.13,87.47,75.21,False,75.21
decimal,-48.84 - -70.16,21.32,18.32,False,18.32
decimal,6.0 + -98.05,-92.05,-92.05,True,-92.05
decimal,51.47 + 80.83,132.3,132.3,True,132.30
decimal,-77.09 + -44.13,-121.22,-21.96,False,-21.96
decimal,77.11 - -22.16,99.27,55.95,False,55.95
decimal,-25.59 - 87.0,-112.59,-112.59,True,-112.59
decimal,22.15 + 84.01,106.16,106.16,True,106.16
decimal,39.52 - -63.27,102.79,-24.75,False,-24.75
decimal,94.46 - -71.44,165.9,23.02,False,23.02
decimal,50.45 - -4.9,55.35,45.55,False,45.55
decimal,51.01 - -45.85,96.86,5.16,False,5.16
decimal,-97.7 - -31.89,-65.81,65.91,False,65.91
decimal,-58.76 + -50.58,-109.34,-8.18,False,-8.18
decimal,-14.42 + 7.33,-7.09,1.47,False,1.47
decimal,-60.68 - -30.41,-30.27,30.27,False,30.27
decimal,-21.42 - 80.33,-101.75,-101.75,True,-101.75
decimal,34.2 - 45.01,-10.81,-10.81,True,-10.81
decimal,20.44 - -47.18,67.62,-26.74,False,-26.74
decimal,-24.17 + 19.76,-4.41,-4.41,True,-4.41
decimal,86.24 - 37.47,48.77,48.77,True,48.77
decimal,-65.37 + 13.09,-52.28,-52.28,True,-52.28
decimal,28.73 + 26.53,55.26,55.26,True,55.26
